x,y,z,pressure,altitude,HR
-0.964599609,0.251220703,-0.116333008,991.8396271,179.8006392,0
-0.964599609,0.251220703,-0.116333008,991.8396271,179.8006392,0
-0.967529297,0.257324219,-0.103149414,991.8396271,179.8006392,0
-0.967529297,0.257324219,-0.103149414,991.8385913,179.8094134,0
-0.969970703,0.259155273,-0.100219727,991.8385913,179.8094134,0
-0.969970703,0.259155273,-0.100219727,991.8182741,179.98152,0
-0.971069336,0.258911133,-0.094726563,991.8182741,179.98152,0
-0.975830078,0.259887695,-0.093139648,991.8182741,179.98152,0
-0.975830078,0.259887695,-0.093139648,991.8103011,180.0490597,0
-0.980102539,0.261352539,-0.100708008,991.8103011,180.0490597,0
-0.974731445,0.258911133,-0.104248047,991.8103011,180.0490597,0
-0.974731445,0.258911133,-0.104248047,991.803629,180.1055806,0
-0.973388672,0.261962891,-0.098632813,991.803629,180.1055806,0
-0.973388672,0.261962891,-0.098632813,991.7882385,180.2359562,0
-0.978881836,0.264404297,-0.098022461,991.7882385,180.2359562,0
-0.976318359,0.260375977,-0.099853516,991.7882385,180.2359562,0
-0.976318359,0.260375977,-0.099853516,991.7825875,180.2838278,0
-0.973022461,0.26574707,-0.095581055,991.7825875,180.2838278,0
-0.973022461,0.26574707,-0.095581055,991.7740908,180.3558056,0
-0.97668457,0.272460938,-0.093505859,991.7740908,180.3558056,0
-0.97668457,0.272460938,-0.093505859,991.7740908,180.3558056,0
-0.978393555,0.272460938,-0.09362793,991.7740908,180.3558056,0
-0.978393555,0.272460938,-0.09362793,991.7596234,180.4783656,0
-0.973999023,0.271362305,-0.088500977,991.7596234,180.4783656,0
-0.973999023,0.271362305,-0.088500977,991.7497317,180.5621629,0
-0.977172852,0.271972656,-0.082885742,991.7497317,180.5621629,0
-0.978637695,0.272216797,-0.08972168,991.7497317,180.5621629,0
-0.978637695,0.272216797,-0.08972168,991.7379189,180.6622354,0
-0.970947266,0.271240234,-0.101196289,991.7379189,180.6622354,0
-0.970947266,0.271240234,-0.101196289,991.728323,180.7435289,0
-0.968505859,0.268798828,-0.10144043,991.728323,180.7435289,0
-0.971435547,0.263427734,-0.103515625,991.728323,180.7435289,0
-0.971435547,0.263427734,-0.103515625,991.7225968,180.7920394,0
-0.97277832,0.2578125,-0.107666016,991.7225968,180.7920394,0
-0.970336914,0.258300781,-0.100219727,991.7225968,180.7920394,0
-0.970336914,0.258300781,-0.100219727,991.7085101,180.9113787,0
-0.975463867,0.266845703,-0.090576172,991.7085101,180.9113787,0
-0.975463867,0.266845703,-0.090576172,991.6975858,181.0039276,0
-0.978881836,0.269897461,-0.089111328,991.6975858,181.0039276,0
-0.978881836,0.269897461,-0.089111328,991.6975858,181.0039276,0
-0.939819336,0.271240234,-0.06237793,991.6975858,181.0039276,0
-0.939819336,0.271240234,-0.06237793,991.6874776,181.089564,0
-0.924682617,0.272949219,-0.053100586,991.6874776,181.089564,0
-0.924682617,0.272949219,-0.053100586,991.6782694,181.1675751,0
-0.951049805,0.264282227,-0.076782227,991.6782694,181.1675751,0
-0.958129883,0.259277344,-0.082763672,991.6782694,181.1675751,0
-0.958129883,0.259277344,-0.082763672,991.668965,181.2464031,0
-0.963500977,0.25793457,-0.087524414,991.668965,181.2464031,0
-0.963500977,0.25793457,-0.087524414,991.6595845,181.3258757,0
-0.968139648,0.255249023,-0.090820313,991.6595845,181.3258757,0
-0.972290039,0.256103516,-0.092407227,991.6595845,181.3258757,0
-0.972290039,0.256103516,-0.092407227,991.6527951,181.3833964,0
-0.975341797,0.263793945,-0.094116211,991.6527951,181.3833964,0
-0.975341797,0.263793945,-0.094116211,991.6401583,181.4904587,0
-0.96105957,0.303833008,-0.062744141,991.6401583,181.4904587,0
-0.952392578,0.318359375,-0.047973633,991.6401583,181.4904587,0
-0.952392578,0.318359375,-0.047973633,991.6297419,181.57871,0
-0.96081543,0.287597656,-0.068237305,991.6297419,181.57871,0
-0.96081543,0.287597656,-0.068237305,991.6297419,181.57871,86
-0.961669922,0.274291992,-0.076538086,991.6297419,181.57871,86
-0.961669922,0.274291992,-0.076538086,991.6162054,181.6933966,86
-0.9609375,0.27331543,-0.085693359,991.6162054,181.6933966,86
-0.9609375,0.27331543,-0.085693359,991.6079226,181.7635725,86
-0.969970703,0.270751953,-0.094116211,991.6079226,181.7635725,86
-0.974243164,0.266357422,-0.101196289,991.6079226,181.7635725,86
-0.974243164,0.266357422,-0.101196289,991.5999559,181.8310704,86
-0.978271484,0.26953125,-0.091918945,991.5999559,181.8310704,86
-0.978271484,0.26953125,-0.091918945,991.5907436,181.9091225,86
-0.980224609,0.268920898,-0.088745117,991.5907436,181.9091225,86
-0.971679688,0.263549805,-0.095581055,991.5907436,181.9091225,86
-0.971679688,0.263549805,-0.095581055,991.580648,181.9946593,86
-0.970825195,0.260009766,-0.092407227,991.580648,181.9946593,86
-0.970825195,0.260009766,-0.092407227,991.5660284,182.1185277,86
-0.973632813,0.256225586,-0.091064453,991.5660284,182.1185277,86
-0.971801758,0.257568359,-0.092407227,991.5660284,182.1185277,86
-0.971801758,0.257568359,-0.092407227,991.5586381,182.1811445,86
-0.972900391,0.262329102,-0.090087891,991.5586381,182.1811445,86
-0.974609375,0.260375977,-0.086791992,991.5586381,182.1811445,86
-0.974609375,0.260375977,-0.086791992,991.5535791,182.2240083,86
-0.974609375,0.260375977,-0.086791992,991.5535791,182.2240083,86
-0.975341797,0.258422852,-0.087402344,991.5535791,182.2240083,86
-0.975341797,0.258422852,-0.087402344,991.5388444,182.3488543,86
-0.978759766,0.267944336,-0.094970703,991.5388444,182.3488543,86
-0.976196289,0.2734375,-0.1015625,991.5388444,182.3488543,86
-0.976196289,0.2734375,-0.1015625,991.5312571,182.4131422,86
-0.973022461,0.272949219,-0.092163086,991.5312571,182.4131422,86
-0.973022461,0.272949219,-0.092163086,991.5207299,182.5023398,86
-0.97668457,0.271606445,-0.091918945,991.5207299,182.5023398,86
-0.974243164,0.269897461,-0.106689453,991.5207299,182.5023398,86
-0.974243164,0.269897461,-0.106689453,991.5090121,182.6016268,86
-0.974243164,0.269897461,-0.106689453,991.4966752,182.7061597,86
-0.975219727,0.262939453,-0.104858398,991.4966752,182.7061597,86
-0.994384766,0.243041992,-0.150024414,991.4966752,182.7061597,86
-0.994384766,0.243041992,-0.150024414,991.4858856,182.7975836,86
-1.004394531,0.235717773,-0.177246094,991.4858856,182.7975836,86
-1.004394531,0.235717773,-0.177246094,991.4769032,182.8736951,86
-0.985107422,0.254272461,-0.13269043,991.4769032,182.8736951,86
-0.977172852,0.269165039,-0.108764648,991.4769032,182.8736951,86
-0.977172852,0.269165039,-0.108764648,991.4710744,182.9230847,86
-0.977172852,0.269165039,-0.108764648,991.4710744,182.9230847,89
-0.971313477,0.274047852,-0.098632813,991.4710744,182.9230847,89
-0.969604492,0.263793945,-0.093994141,991.4710744,182.9230847,89
-0.969604492,0.263793945,-0.093994141,991.4619601,183.0003148,89
-0.969970703,0.261108398,-0.091674805,991.4619601,183.0003148,89
-0.969970703,0.261108398,-0.091674805,991.4470064,183.127026,89
-0.970092773,0.261962891,-0.09387207,991.4470064,183.127026,89
-0.977416992,0.264404297,-0.099975586,991.4470064,183.127026,89
-0.977416992,0.264404297,-0.099975586,991.4403092,183.183776,89
-0.949584961,0.289550781,-0.100830078,991.4403092,183.183776,89
-0.949584961,0.289550781,-0.100830078,991.4315647,183.2578743,89
-0.934570313,0.293945313,-0.100097656,991.4315647,183.2578743,89
-0.959838867,0.270996094,-0.098754883,991.4315647,183.2578743,89
-0.959838867,0.270996094,-0.098754883,991.4206995,183.3499431,89
-0.968383789,0.260253906,-0.093994141,991.4206995,183.3499431,89
-0.968383789,0.260253906,-0.093994141,991.407392,183.4627091,89
-0.968261719,0.254272461,-0.085571289,991.407392,183.4627091,89
-0.968261719,0.253540039,-0.084716797,991.407392,183.4627091,89
-0.968261719,0.253540039,-0.084716797,991.3970913,183.5499964,89
-0.9765625,0.258422852,-0.085327148,991.3970913,183.5499964,89
-0.9765625,0.258422852,-0.085327148,991.3834355,183.6657163,89
-0.977294922,0.259643555,-0.091918945,991.3834355,183.6657163,89
-0.977294922,0.259643555,-0.091918945,991.3834355,183.6657163,89
-0.921386719,0.323852539,-0.03137207,991.3834355,183.6657163,89
-0.921386719,0.323852539,-0.03137207,991.3776038,183.7151347,89
-0.897338867,0.352661133,0.006225586,991.3776038,183.7151347,89
-0.936279297,0.301513672,-0.049194336,991.3776038,183.7151347,89
-0.936279297,0.301513672,-0.049194336,991.3640437,183.8300447,89
-0.956420898,0.279663086,-0.082275391,991.3640437,183.8300447,89
-0.956420898,0.279663086,-0.082275391,991.358342,183.8783625,89
-0.96472168,0.272705078,-0.094604492,991.358342,183.8783625,89
-0.966552734,0.26940918,-0.096191406,991.358342,183.8783625,89
-0.966552734,0.26940918,-0.096191406,991.3421989,184.0151634,89
-0.967407227,0.26574707,-0.098022461,991.3421989,184.0151634,89
-0.967407227,0.26574707,-0.098022461,991.3345244,184.0802003,89
-0.966796875,0.263061523,-0.096801758,991.3345244,184.0802003,89
-1.006103516,0.255615234,-0.096191406,991.3345244,184.0802003,89
-1.006103516,0.255615234,-0.096191406,991.3251321,184.1597947,89
-1.024414063,0.254150391,-0.098022461,991.3251321,184.1597947,89
-1.024414063,0.254150391,-0.098022461,991.3104705,184.2840447,89
-0.996459961,0.259643555,-0.09777832,991.3104705,184.2840447,89
-0.996459961,0.259643555,-0.09777832,991.3104705,184.2840447,91
-0.989746094,0.263305664,-0.09765625,991.3104705,184.2840447,91
-0.989746094,0.263305664,-0.09765625,991.3002471,184.370684,91
-0.985473633,0.266113281,-0.091430664,991.3002471,184.370684,91
-0.985473633,0.266113281,-0.091430664,991.2950799,184.4144746,91
-0.975219727,0.263183594,-0.091552734,991.2950799,184.4144746,91
-0.974609375,0.262939453,-0.096923828,991.2950799,184.4144746,91
-0.974609375,0.262939453,-0.096923828,991.2878598,184.4756621,91
-0.979492188,0.265869141,-0.096191406,991.2878598,184.4756621,91
-0.979736328,0.221435547,-0.108398438,991.2878598,184.4756621,91
-0.979736328,0.221435547,-0.108398438,991.2742707,184.5908272,91
-0.977783203,0.197631836,-0.110961914,991.2742707,184.5908272,91
-0.977783203,0.197631836,-0.110961914,991.2651559,184.6680739,91
-0.975830078,0.232299805,-0.099731445,991.2651559,184.6680739,91
-0.975952148,0.252685547,-0.098632813,991.2651559,184.6680739,91
-0.975952148,0.252685547,-0.098632813,991.2511534,184.7867443,91
-0.974975586,0.259033203,-0.095947266,991.2511534,184.7867443,91
-0.974975586,0.259033203,-0.095947266,991.2459359,184.8309625,91
-0.9765625,0.258911133,-0.096801758,991.2459359,184.8309625,91
-0.975219727,0.2578125,-0.100341797,991.2459359,184.8309625,91
-0.975219727,0.2578125,-0.100341797,991.2354438,184.9198835,91
-0.975585938,0.257202148,-0.099975586,991.2354438,184.9198835,91
-0.975585938,0.257202148,-0.099975586,991.2210512,185.041863,91
-0.975585938,0.257202148,-0.099975586,991.2210512,185.041863,93
-0.979003906,0.254882813,-0.095581055,991.2210512,185.041863,93
-0.941894531,0.282958984,-0.079956055,991.2210512,185.041863,93
-0.941894531,0.282958984,-0.079956055,991.2137005,185.1041612,93
-0.920532227,0.296020508,-0.074829102,991.2137005,185.1041612,93
-0.920532227,0.296020508,-0.074829102,991.1999804,185.2204434,93
-0.951171875,0.278198242,-0.079711914,991.1999804,185.2204434,93
-0.965454102,0.268920898,-0.091308594,991.1999804,185.2204434,93
-0.965454102,0.268920898,-0.091308594,991.1857332,185.3411935,93
-0.965942383,0.263427734,-0.102050781,991.1857332,185.3411935,93
-0.973388672,0.269287109,-0.098632813,991.1857332,185.3411935,93
-0.973388672,0.269287109,-0.098632813,991.182612,185.3676469,93
-0.975830078,0.266723633,-0.103271484,991.182612,185.3676469,93
-0.975830078,0.266723633,-0.103271484,991.1681608,185.4901283,93
-0.978027344,0.265625,-0.103393555,991.1681608,185.4901283,93
-0.978027344,0.265625,-0.103393555,991.1681608,185.4901283,96
-0.982177734,0.274414063,-0.094116211,991.1681608,185.4901283,96
-0.982177734,0.274414063,-0.094116211,991.1578921,185.5771613,96
-0.971557617,0.274414063,-0.086547852,991.1578921,185.5771613,96
-0.971557617,0.274414063,-0.086547852,991.15102,185.6354074,96
-0.959350586,0.270263672,-0.089355469,991.15102,185.6354074,96
-0.953613281,0.266235352,-0.089599609,991.15102,185.6354074,96
-0.953613281,0.266235352,-0.089599609,991.141398,185.7169604,96
-0.948852539,0.259155273,-0.090698242,991.141398,185.7169604,96
-0.948852539,0.259155273,-0.090698242,991.1261089,185.8465475,96
-0.946655273,0.255859375,-0.088134766,991.1261089,185.8465475,96
-0.945678711,0.254272461,-0.084838867,991.1261089,185.8465475,96
-0.945678711,0.254272461,-0.084838867,991.1231402,185.8717103,96
-0.939941406,0.253540039,-0.091674805,991.1231402,185.8717103,96
-0.939941406,0.253540039,-0.091674805,991.1022116,186.0490996,96
-0.962280273,0.227172852,-0.121948242,991.1022116,186.0490996,96
-0.96862793,0.212768555,-0.129760742,991.1022116,186.0490996,96
-0.96862793,0.212768555,-0.129760742,991.0969155,186.0939894,96
-0.940185547,0.232055664,-0.102172852,991.0969155,186.0939894,96
-0.930175781,0.243286133,-0.094604492,991.0969155,186.0939894,96
-0.930175781,0.243286133,-0.094604492,991.0941969,186.1170327,96
-0.925415039,0.249511719,-0.093017578,991.0941969,186.1170327,96
-0.925415039,0.249511719,-0.093017578,991.0848483,186.1962718,96
-0.925415039,0.249511719,-0.093017578,991.0848483,186.1962718,96
-0.911987305,0.244995117,-0.102294922,991.0848483,186.1962718,96
-0.911987305,0.244995117,-0.102294922,991.0776642,186.2571652,96
-0.916992188,0.248168945,-0.100830078,991.0776642,186.2571652,96
-0.916992188,0.248168945,-0.100830078,991.0697559,186.3241979,96
-0.974487305,0.163208008,-0.141845703,991.0697559,186.3241979,96
-1.002441406,0.125610352,-0.154785156,991.0697559,186.3241979,96
-1.002441406,0.125610352,-0.154785156,991.0680025,186.3390604,96
-0.973754883,0.193603516,-0.12109375,991.0680025,186.3390604,96
-0.973754883,0.193603516,-0.12109375,991.0617594,186.3919789,96
-0.962402344,0.227294922,-0.107543945,991.0617594,186.3919789,96
-0.95715332,0.248291016,-0.100219727,991.0617594,186.3919789,96
-0.95715332,0.248291016,-0.100219727,991.0618358,186.391331,96
-0.958862305,0.254882813,-0.100830078,991.0618358,186.391331,96
-0.958862305,0.254882813,-0.100830078,991.0631808,186.3799306,96
-0.96484375,0.25378418,-0.097045898,991.0631808,186.3799306,96
-0.96484375,0.25378418,-0.097045898,991.0631808,186.3799306,96
-0.969726563,0.258544922,-0.093261719,991.0631808,186.3799306,96
-0.969726563,0.258544922,-0.093261719,991.0592794,186.4129998,96
-0.938720703,0.29309082,-0.078857422,991.0592794,186.4129998,96
